code,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports,discipline,event
3372615,MOLNAR Nikoletta,MOLNAR N,Nikoletta MOLNAR,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Canoe'],"[""Women's Kayak Single 200m - KL3""]",1991-03-04,,,BUDAPEST,Hungary,"Niki (Facebook profile, 27 Aug 2023)",,Athlete,,,Hungarian,"Daniel Gombos [personal], from 2018","She had taken up sitting volleyball but was looking for an individual sport. The Angyalfoldi Water Sports Association was close to where she lived in Budapest, Hungary, which influenced her decision to pursue canoeing. (sportal.blikk.hu, 06 Apr 2024)",,,,,,"She has represented Hungary in sitting volleyball at the world championships and European championships. (SportsDeskOnline, 29 Nov 2023)",,
3372617,SUBA Robert,SUBA R,Robert SUBA,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Canoe'],"[""Men's Kayak Single 200m - KL1"", ""Men's Va'a Single 200m - VL2""]",1980-07-17,KISKUNHALAS,Hungary,KISKOROS,Hungary,,,Athlete,"Budapest Technical College, Hungary","Wife Dora, one daughter",Hungarian,,"Before his impairment he competed in handball and athletics at high school. After his accident in 1999, he wanted to continue in sport and tried Para fencing before switching to Para canoe sprint. (kiskoros.hu, 01 Jan 2018)",,,,,,,,
3372618,VARGA Katalin,VARGA K,Katalin VARGA,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Canoe'],"[""Women's Kayak Single 200m - KL2""]",1986-04-12,BUDAPEST,Hungary,,,,,Athlete,,,"English, Hungarian",,"She did sports during her rehabilitation, initially trying archery before switching her focus to canoe. ""There was a choice of sports for patients every year, and that was when I first saw the kayakers. When I'm on the water, all the problems go away and I only smell the spring and hear the birds. I also love the competitive situation."" (magyarnemzet.hu, 23 Aug 2023; welovebudapest.com, 17 Apr 2018)",,,"""I focus on the good and that's how good things come into my life."" (welovebudapest.com, 17 Apr 2018)",,,,,
3372620,BURANYI Flora,BURANYI F,Flora BURANYI,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Judo'],"[""Women's -57 kg J1""]",1990-11-06,GYOR,Hungary,BUDAPEST,Hungary,,,,,,Hungarian,"Denes Tanczer; Bertalan Hajtos, HUN, from 1999","""I was hyperactive and I liked this sport."" (Athlete, 23 Aug 2016)",,,"""Sport is happiness for me."" (Athlete, 23 Aug 2016)",,,,,
3372626,TUNKEL Nandor,TUNKEL N,Nandor TUNKEL,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Powerlifting'],"[""Men's up to 49kg""]",1988-04-08,,Hungary,ZALAIGRICE,Hungary,,,,,Partner Kyra Stadler,Hungarian,,,,,,,,,,
3372629,DAVID Krisztina,DAVID K,Krisztina DAVID,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Shooting Para Sport'],"['P3 - Mixed 25m Pistol SH1', 'P4 - Mixed 50m Pistol SH1', ""P2 - Women's 10m Air Pistol SH1""]",1975-12-05,SZEGED,Hungary,,,"Kris (index.hu, 08 Sep 2016)",,,"Economics - University of Szeged, Hungary",,"English, Hungarian","Andrea Zakor, HUN","""I was interested in shooting from childhood but I only had the chance to visit a shooting range as an adult. It was just a hobby until I met my coach, who convinced me to spend more time training and competing. I started shooting because of my love of sports, but over the years I fell in love with competing."" (Hungarian Shooting Federation Facebook page, 30 Nov 2021; Athlete, 08 Feb 2012)",,"Coach Andrea Zakor. (Athlete, 08 Feb 2012)","""When you give someone the recipe to achieve a good result, it's not like sharing a secret. If they don't have the right sensors to understand what's needed, it won't work."" (unpackingmybottomdrawer.com, 13 May 2019)",,,,,
3372630,GURISATTI Gyula,GURISATTI G,Gyula GURISATTI,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Shooting Para Sport'],"[""P1 - Men's 10m Air Pistol SH1"", 'P3 - Mixed 25m Pistol SH1', 'P4 - Mixed 50m Pistol SH1']",1966-05-01,DUNAUJVAROS,Hungary,DUNAUJVAROS,Hungary,"Gyuszko (Athlete, 08 Feb 2012)","Fishing. (duol.hu, 21 Aug 2021)","Athlete, Coach","Semmelweis University Faculty of Physical Education and Sport Sciences, Budapest, HUN","Wife Gurisattine Nagy Edina, son Gergo, daughters Lilla and Greta","English, Hungarian, Russian",,,"His father. (Athlete, 08 Feb 2012)","Coach Gyula Karacsony. (Athlete, 08 Feb 2012)",,"His daughter Lilla won gold for Hungary at the 2015 Underwater Orienteering European Junior Championships in Liberec, Czech Republic. His youngest daughter Greta was part of the Hungarian water polo team that won bronze at the 2020 Olympic Games in Tokyo. His son Gergo has played football in Hungary with Dunaujvaros PASE. (SportsDeskOnline, 26 Aug 2021; origo.hu, 17 Apr 2015; boon.hu, 22 Aug 2015; volos2015.com, 2015; duol.hu, 21 Aug 2021)",,"Before his accident he was a finswimmer [swimming with either monofins or swimfins], winning four world titles and one European title. He also competed in angling at the 2017 World Championships for Veterans in Kanjiza, Serbia. (mindenamisport.com, 20 Jun 2017; duol.hu, 15 May 2017; peking2008.dumaujvaros.hu, 24 Aug 2008)",,
3372631,RESCSIK Csaba,RESCSIK C,Csaba RESCSIK,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Shooting Para Sport'],"[""R1 - Men's 10m Air Rifle Standing SH1"", ""R7 - Men's 50m Rifle 3 Positions SH1"", 'R3 - Mixed 10m Air Rifle Prone SH1']",2004-07-06,SZEGED,Hungary,ZSOMBO,Hungary,"Csabi (Cel-Tudat SE Facebook page, 06 Jul 2021)","Reading. (Instagram profile, 25 Jun 2022)","Athlete, Student","Computer Science - University of Szeged, Hungary",,Hungarian,"Csaba Jako, HUN","He initially practised canoeing and skiing but also liked shooting in his spare time. ""I was skilled in the shooting range, then coach Csaba Jako of the Cel-Tudat club saw me. We chose the rifle instead of the pistol because I can hold it with my shoulder. Canoeing helped me because my arm was strong from the training."" (europeanparachampionships.com, 19 Aug 2023; delmagyar.hu, 24 Jun 2017)",,,,,,"He has represented Hungary in Para canoe sprint, including at the world championships in 2019 and 2021. (SportsDeskOnline, 05 Oct 2023)",,
3372632,ADAMI-ROZSA Zsanett,ADAMI-ROZSA Z,Zsanett ADAMI-ROZSA,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Swimming'],"[""Women's 100m Backstroke - S2"", ""Women's 50m Backstroke - S2""]",1994-12-20,BUDAPEST,Hungary,BUDAPEST,Hungary,"Zsani (Facebook page, 01 Feb 2021)","Spending time with friends. (hparalimpia.hu, 01 Mar 2020)","Athlete, Researcher, Student","Media and Communications - Corvinus University of Budapest, Hungary",,"English, French, Hungarian, Spanish",,"She found that swimming gave her a lot of motivation in life and kept her healthy. ""At the beginning it was for rehabilitation, then a hobby, now it is a duty."" (Athlete, 13 Aug 2018, 13 Jul 2015; nlcafe.hu, 12 Sep 2016)","Hungarian swimmer Daniel Gyurta. (Athlete, 12 Sep 2019)","Her family. (Athlete, 13 Aug 2018)","""To overcome the almost impossible."" (Athlete, 13 Jul 2015)",,,,,
3372633,HOTZ Csenge,HOTZ C,Csenge HOTZ,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Swimming'],"[""Women's 100m Butterfly - S10"", ""Women's 200m Individual Medley - SM10"", ""Women's 400m Freestyle - S10""]",2008-07-01,,,,,,,"Athlete, Student",,,,"Peter Karsai, HUN; Janos Szabo, HUN; Mate Tuba, HUN",,,,,,,,,
3372634,ILLES Fanni,ILLES F,Fanni ILLES,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Swimming'],"[""Women's 100m Breaststroke - SB4""]",1992-05-01,KESZTHELY,Hungary,,,,"Travel, hiking, watching films, blogging. (sportandmove.hu, 30 Dec 2020; Athlete, 12 Sep 2019)",Athlete,"Social Work Studies - Eotvos Lorand University, Budapest, HUN","Partner Almos Szabo, son Mor [2022]","English, Hungarian",Almos Szabo [club],"Her doctor recommended swimming as a form of rehabilitation. She was also inspired by Hungarian Para swimmer Dora Pasztory. ""What started as a joke by my father, that I would qualify for the [Paralympic] Games in Beijing [in 2008], actually became a reality. I was so excited to get my first swimsuit and learn to swim. From the get-go it was obvious that I had found my natural and happy place in the water where everything is much easier. Swimming means everything to me. It helped me to accept myself and I believe it can help other people to accept themselves too. It gave me goals to become my own hero, the sportswoman who achieves great things. It also built my self-confidence. People no longer pitied me but started to appreciate me and applaud my success."" (paralympic.org, 28 Jan 2021; Athlete, 13 Aug 2018; webbeteg.hu, 02 Sep 2012)","New Zealand Para swimmer Sophie Pascoe, Egyptian footballer Mohamed Salah. (Athlete, 12 Sep 2019)","Her parents, Hungarian Para swimmer Dora Pasztory, and Hungarian swimmer Katinka Hosszu. (24.hu, 24 Dec 2019; Athlete, 12 Sep 2019)","""Hard work always pays off and no matter how hard the situation, you can always come out of it a winner."" (paralympic.org, 28 Jan 2021)",,,,,
3372635,IVAN Bence,IVAN B,Bence IVAN,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Swimming'],"[""Men's 200m Individual Medley - SM6""]",2000-02-17,PECS,Hungary,PECS,Hungary,"The Rocket (Athlete, 27 Aug 2024)","Playing video games, fishing, supporting Hungarian football team Pecsi Vasutas SK, English football team Manchester United and Hungarian basketball team PVSK-Panthers. (Instagram profile, 03 Apr 2022; bama.hu, 24 Jun 2020; Athlete, 12 Sep 2019)","Athlete, Coach","Coaching - University of Pecs, Hungary",,"English, Hungarian",Arpad Jancsik [club],"""My mother wanted me to learn how to swim. After agreeing to take it up, it soon became a passion for me."" (Athlete, 12 Sep 2019)","US basketball player LeBron James, Belgian cyclist Wout van Aert. (Athlete, 27 Aug 2024)","His coach. (Athlete, 27 Aug 2024)","""Never say never because limits, like fears, are often just an illusion."" (Instagram profile, 18 Jun 2020)",,,,,
3372637,KONKOLY Zsofia,KONKOLY Z,Zsofia KONKOLY,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Swimming'],"[""Women's 100m Backstroke - S9"", ""Women's 100m Butterfly - S9"", ""Women's 200m Individual Medley - SM9"", ""Women's 400m Freestyle - S9""]",2002-03-12,PECS,Hungary,PECS,Hungary,"Zsofi (Athlete, 27 Aug 2024)","Playing tennis. (Athlete, 27 Aug 2024)","Athlete, Student","Humanities, Social and Behavioral Science - University of Pecs, Hungary",,Hungarian,"Arpad Jancsik [club, personal], HUN, from 2017","""I have a sporty family, my mum played handball, my dad played soccer. When my brother went swimming I wanted to go too. I came into contact with the world of swimming when I was six years old, my brother had asthma, and they suggested swimming to him. Once I went to one of his training sessions, where I discovered that those who are good get a balloon from the coach. I also wanted to get it, so I started swimming. Later on I loved it and it became an important part of my life. Since then they haven't been able to get me out of the pool."" (glamour.hu, 27 Mar 2023; Athlete, 12 Sep 2019, 27 Aug 2024)","Hungarian Para swimmer Tamas Sors. (glamour.hu, 27 Mar 2023; Athlete, 12 Sep 2019)","Her family, and coach Arpad Jancsik. (glamour.hu, 27 Mar 2023; nemzetisport.hu, 30 Oct 2021; Athlete, 12 Sep 2019, 27 Aug 2024)","""Success is walking from failure to failure without losing your enthusiasm."" (kozossegekpecsert.hu, 01 Nov 2018)",,,,,
3372638,PAP Bianka,PAP B,Bianka PAP,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Swimming'],"[""Women's 100m Backstroke - S10"", ""Women's 100m Freestyle - S10"", ""Women's 200m Individual Medley - SM10"", ""Women's 400m Freestyle - S10"", ""Women's 50m Freestyle - S10""]",2000-02-07,SZIGETVAR,Hungary,,,,"Cooking, baking, reading, watching films, cosmetics. (sportandmove.hu, 30 Dec 2020; Athlete, 12 Sep 2019)","Athlete, Student","Law - Eotvos Lorand University [ELTE], Budapest, HUN",,"English, Hungarian","Almos Szabo [personal, club], HUN","She took up the sport following advice from her doctors after breaking her leg. ""My parents enrolled me in a swimming course, where they taught me all types of swimming except butterfly. The instructors saw the talent in me and suggested that I take up this sport more seriously. They recommended a coach who immediately threw me in the deep end. And the work paid off."" (glamour.hu, 09 Jan 2023; glamouronline.hu, 15 May 2016)","Hungarian swimmer Katinka Hosszu, New Zealand Para swimmer Sophie Pascoe. (glamour.hu, 09 Jan 2023; Athlete, 12 Sep 2019)","Coach Almos Szabo, and her family. (Athlete, 12 Sep 2019)","""Overcome the almost impossible."" (Athlete, 13 Jul 2015)",,,,,
3372639,SZARAZ Evelin,SZARAZ E,Evelin SZARAZ,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Swimming'],"[""Women's 100m Breaststroke - SB6"", ""Women's 200m Individual Medley - SM6"", ""Women's 400m Freestyle - S6""]",2005-08-21,BUDAPEST,Hungary,,,,"Reading. (sportandmove.hu, 30 Dec 2020; Athlete, 12 Sep 2019)",Athlete,,,Hungarian,"Almos Szabo [club], HUN","Swimming was a compulsory activity at her school. ""I practically learned to walk in the water. Later, with my elementary school, we went to the swimming pool as part of a physical education class. My coach noticed me, saw potential in me, and suggested I start races as well. But after a while I started to train because I liked it."" (kepmas.hu, 13 Jun 2021; Athlete, 13 Aug 2018)","Hungarian swimmer Katinka Hosszu. (Athlete, 12 Sep 2019)","Hungarian Para swimmer Fanni Illes. (Athlete, 12 Sep 2019)","""The sport was about perseverance and never giving up. It's commonplace, but it's really true that hard work always pays off. I am usually optimistic about life, I don't get very bitter and I always try to turn the disadvantages to my advantage."" (kepmas.hu, 13 Jun 2021)",,,,,
3372643,ARLOY Zsofia,ARLOY Z,Zsofia ARLOY,Female,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Table Tennis'],"[""Women's Doubles - WD20"", ""Women's Singles - WS8""]",1981-09-05,BUDAPEST,Hungary,BUDAPEST,Hungary,"Zsofi (Athlete, 24 May 2016)","Listening to music. (hparalimpia.hu, 29 Jun 2020)","Athlete, Bank Employee","Economics - Corvinus University of Budapest, Hungary",,"English, French, Hungarian","Zsolt Vigh [national], HUN","Her father encouraged her to take up the sport. She was also inspired to pursue the sport after she played a match against Hungarian Para table tennis player Zoltan Tauber, who had a limb deficiency. ""I didn't really want to play a match against him, I was thinking about how I could do it without winning. I didn't want it to be bad for him. Then he beat me and everyone else. It occurred to me then that if this sport could be done at such a high level without hands, that I would give it a try. I was introduced to table tennis relatively late, but I completely fell in love. I owe a lot to the sport. I would definitely be a different person without it."" (hparalimpia.hu, 01 Jan 2024, 10 Apr 2019)","Swiss tennis player Roger Federer. (hparalimpia.hu, 29 Jun 2020; Athlete, 24 May 2016)",,"""If you fail, never give up, because fail means 'first attempt in learning'. End is not the end. End means 'effort never dies'. If you get no as an answer, remember no means 'next opportunity'."" (Athlete, 24 May 2016)",,"""I usually listen to music before competing, as it helps me tune in to my next match."" (hparalimpia.hu, 29 Jun 2020)",,,
3372646,MAJOR Endre,MAJOR E,Endre MAJOR,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Para Table Tennis'],"[""Men's Singles - MS1""]",1969-04-12,SZEGED,Hungary,SZEGED,Hungary,,,Athlete,"Marketing - University of Szeged, Hungary",,Hungarian,Bernat Bacsi; Szabolcs Szelei; Erno Marki,"Before his accident he was a kickboxer. After acquiring his impairment he tried Para swimming and wheelchair rugby, before he was encouraged by coach Brigitta Szabo to give Para table tennis a try. ""I am lucky. I grew up in a family in which education and exercise were part of everyday life. I was fearful when I first started table tennis. I was afraid that I would have an accident with the chair at the table, but I enjoyed watching the other players spin and slice the ball. So I decided to stick with it."" (kecskemetilapok.hu, 22 Feb 2021; hparalimpia.hu, 21 Sep 2019)",,,"""After an accident it is good to get back into the community. Sport gives a purpose to one's life, and is an example of how to live happily."" (kecskemetilapok.hu, 22 Feb 2021)",,,"He competed in kickboxing at national level in Hungary before his accident. He has also competed in Para swimming at national level. (tv.szeged.hu, 29 Feb 2024; kecskemetilapok.hu, 22 Feb 2021)",,
